Unnamed: 0,Country,YearMonth,Query1,Query2,Query3,Query4,Query5,Query6,Query7,Query8,Query9,Query10,Query11,Query12,Query13,Query14,Query15,Query16,Query17,Query18,Query19,Query20,Query21,Query22,Query23,Query24,Query25,Query26,Query27,Query28,Query29,Query30,Query31,Query32,Query33,Query34,Query35,Query36,Query37,Query38,Query39,Query40
581,IN,2020-11-01,what is feminism,what is feminism,feminism definition,feminist meaning,what is feminism,marxism,third wave feminism,radical feminism,third wave feminism,first wave feminism,first wave feminism,third wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,IN,2020-12-01,what is feminism,what is feminism,feminism definition,feminist meaning,what is feminism,marxism,third wave feminism,radical feminism,third wave feminism,first wave feminism,first wave feminism,third wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,IN,2020-12-01,what is feminism,what is feminism,feminism definition,feminist meaning,what is feminism,marxism,third wave feminism,radical feminism,third wave feminism,feminist quotes,first wave feminism,third wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,IN,2020-12-01,what is feminism,what is feminism,feminism definition,feminism meaning,what is feminism,marxism,third wave feminism,radical feminism,third wave feminism,feminism quotes,first wave feminism,third wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,IN,2020-12-01,what is feminism,what is feminism,feminism definition,feminist meaning,what is feminism,marxism,third wave feminism,radical feminism,third wave feminism,feminism quotes,first wave feminism,socialist feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,IN,2020-02-01,what is feminism,what is feminism,feminism definition,feminism meaning,what is feminism,feminist definition,third wave feminism,radical feminism,third wave feminism,feminism quotes,first wave feminism,socialist feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,IN,2020-02-01,what is feminism,what is feminism,feminism definition,feminist meaning,what is feminism,feminist definition,third wave feminism,radical feminism,third wave feminism,feminism quotes,first wave feminism,socialist feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,IN,2020-03-01,what is feminism,what is feminism,feminism definition,feminist meaning,what is feminism,feminism definition,third wave feminism,radical feminism,third wave feminism,feminist quotes,first wave feminism,socialist feminism,phyllis schlafly,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,IN,2020-03-01,what is feminism,what is feminism,feminism definition,feminist meaning,what is feminism,feminist definition,third wave feminism,radical feminism,third wave feminism,feminism quotes,first wave feminism,history of feminism,the flipside of feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,IN,2020-04-01,what is feminism,what is feminism,feminism definition,feminism meaning,what is feminism,feminist definition,third wave feminism,radical feminism,socialist feminism,feminism quotes,first wave feminism,feminism history,what is a feminist,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,IN,2020-04-01,what is feminism,what is feminism,feminism definition,feminist meaning,what is feminism,feminist definition,third wave feminism,radical feminism,socialist feminism,feminism quotes,first wave feminism,feminism history,what is a feminist,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,IN,2020-05-01,what is feminism,what is feminism,feminism definition,feminism meaning,what is feminism,feminist definition,third wave feminism,radical feminism,full frontal feminism,waves of feminism,first wave feminism,feminism history,what is feminist,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,IN,2020-06-01,what is feminism,what is feminism,feminism definition,feminist meaning,what is feminism,feminist definition,third wave feminism,radical feminism,black feminism,waves of feminism,first wave feminism,history of feminism,what is a feminist,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,IN,2020-06-01,what is feminism,what is feminism,feminism definition,feminism meaning,what is feminism,feminist definition,third wave feminism,radical feminism,black feminism,waves of feminism,what is a feminist,liberal feminism,what is a feminist,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,IN,2020-06-01,what is feminism,what is feminism,feminism definition,feminism meaning,what is feminism,feminist definition,third wave feminism,feminism today,black feminism,waves of feminism,what is a feminist,liberal feminism,what is a feminist,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,IN,2020-07-01,what is feminism,what is feminism,feminism definition,feminism meaning,what is feminism,feminist definition,third wave feminism,first wave feminism,black feminism,waves of feminism,what is a feminist,liberal feminism,what is a feminist,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,IN,2020-08-01,what is feminism,what is feminism,feminism definition,feminism meaning,what is feminism,feminist definition,third wave feminism,first wave feminism,black feminism,waves of feminism,what is a feminist,liberal feminism,what is feminist,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,IN,2020-08-01,what is feminism,what is feminism,third wave feminism,feminism meaning,what is feminism,feminism definition,third wave feminism,first wave feminism,black feminism,waves of feminism,what is a feminist,liberal feminism,what is a feminist,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,IN,2020-09-01,what is feminism,what is feminism,third wave feminism,feminism meaning,what is feminism,feminist definition,third wave feminism,first wave feminism,black feminism,waves of feminism,ryan gosling feminism,liberal feminism,sexism,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,IN,2020-09-01,what is feminism,what is feminism,third wave feminism,feminism meaning,what is feminism,feminism definition,third wave feminism,first wave feminism,black feminism,waves of feminism,marxist feminism,liberal feminism,sexism,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,IN,2020-10-01,what is feminism,what is feminism,third wave feminism,feminism meaning,what is feminism,feminist definition,third wave feminism,first wave feminism,black feminism,waves of feminism,marxist feminism,liberal feminism,sexism,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,IN,2020-10-01,what is feminism,what is feminism,third wave feminism,feminism meaning,what is feminism,feminist definition,third wave feminism,first wave feminism,black feminism,waves of feminism,marxist feminism,liberal feminism,ladies against feminism,the flipside of feminism,,,,,,,,,,,,,,,,,,,,,,,,,,
603,IN,2020-10-01,what is feminism,what is feminism,third wave feminism,feminism meaning,what is feminism,feminism definition,third wave feminism,first wave feminism,black feminism,feminist theory,marxist feminism,liberal feminism,ladies against feminism,marxist feminism,,,,,,,,,,,,,,,,,,,,,,,,,,
604,IN,2020-11-01,what is feminism,what is feminism,third wave feminism,feminism meaning,what is feminism,feminist definition,third wave feminism,first wave feminism,black feminism,feminism theory,marxist feminism,liberal feminism,ladies against feminism,marxist feminism,,,,,,,,,,,,,,,,,,,,,,,,,,
605,IN,2020-11-01,what is feminism,what is feminism,third wave feminism,feminism meaning,feminist theory,feminism definition,third wave feminism,first wave feminism,black feminism,full frontal feminism,marxist feminism,liberal feminism,first wave feminism,marxist feminism,,,,,,,,,,,,,,,,,,,,,,,,,,
606,IN,2020-12-01,what is feminism,what is feminism,third wave feminism,feminism meaning,feminism theory,feminist definition,third wave feminism,full frontal feminism,black feminism,full frontal feminism,marxist feminism,waves of feminism,first wave feminism,marxist feminism,,,,,,,,,,,,,,,,,,,,,,,,,,
607,IN,2021-01-01,what is feminism,what is feminism,third wave feminism,feminism meaning,shailene woodley,feminist definition,third wave feminism,second wave feminism,black feminism,post feminism,history of feminism,waves of feminism,first wave feminism,fema,,,,,,,,,,,,,,,,,,,,,,,,,,
608,IN,2021-01-01,what is feminism,what is feminism,third wave feminism,feminist meaning,shailene woodley feminism,feminist definition,third wave feminism,second wave feminism,black feminism,post feminism,feminism history,waves of feminism,first wave feminism,full frontal feminism,,,,,,,,,,,,,,,,,,,,,,,,,,
609,IN,2021-01-01,what is feminism,what is feminism,third wave feminism,feminism meaning,shailene woodley feminism,feminist definition,third wave feminism,second wave feminism,black feminism,second wave feminism,feminism history,waves of feminism,first wave feminism,feminism 101,,,,,,,,,,,,,,,,,,,,,,,,,,
610,IN,2021-01-01,what is feminism,what is feminism,third wave feminism,feminist meaning,shailene woodley feminism,feminist definition,third wave feminism,second wave feminism,who needs feminism,second wave feminism,feminist definition,waves of feminism,first wave feminism,feminist quotes,,,,,,,,,,,,,,,,,,,,,,,,,,
611,IN,2021-01-01,what is feminism,what is feminism,third wave feminism,feminist meaning,lana del rey,feminist definition,third wave feminism,second wave feminism,marxist feminism,second wave feminism,feminist definition,waves of feminism,first wave feminism,feminism quotes,,,,,,,,,,,,,,,,,,,,,,,,,,
612,IN,2021-02-01,what is feminism,what is feminism,third wave feminism,feminist meaning,lana del rey feminism,feminist definition,third wave feminism,second wave feminism,marxist feminism,second wave feminism,feminist definition,waves of feminism,first wave feminism,feminism quotes,,,,,,,,,,,,,,,,,,,,,,,,,,
613,IN,2021-02-01,what is feminism,what is feminism,third wave feminism,feminism meaning,feminism meaning in hindi,feminism definition,post feminism,second wave feminism,marxist feminism,second wave feminism,feminist definition,waves of feminism,first wave feminism,feminism quotes,,,,,,,,,,,,,,,,,,,,,,,,,,
614,IN,2021-02-01,what is feminism,what is feminism,third wave feminism,feminism meaning,feminism in hindi,feminism definition,post feminism,second wave feminism,marxist feminism,second wave feminism,feminist definition,waves of feminism,first wave feminism,equal rights amendment,marxist feminism,,,,,,,,,,,,,,,,,,,,,,,,,
615,IN,2021-02-01,what is feminism,what is feminism,second wave feminism,feminism meaning,feminism in hindi,feminism in london,post feminism,second wave feminism,marxist feminism,second wave feminism,feminist definition,waves of feminism,first wave feminism,ladies against feminism,marxist feminism,,,,,,,,,,,,,,,,,,,,,,,,,
616,IN,2021-02-01,what is feminism,what is feminism,second wave feminism,feminism meaning,feminism in hindi,beyonce feminism,black feminism,second wave feminism,marxist feminism,second wave feminism,feminist definition,waves of feminism,first wave feminism,ladies against feminism,marxist feminism,,,,,,,,,,,,,,,,,,,,,,,,,
617,IN,2021-03-01,what is feminism,what is feminism,second wave feminism,i need feminism because,feminism in hindi,beyonce feminism,black feminism,second wave feminism,marxist feminism,second wave feminism,feminism definition,waves of feminism,first wave feminism,ladies against feminism,marxist feminism,,,,,,,,,,,,,,,,,,,,,,,,,
618,IN,2021-03-01,what is feminism,what is feminism,second wave feminism,lesbian feminism,feminism in hindi,shailene woodley feminism,black feminism,second wave feminism,marxist feminism,second wave feminism,feminism definition,waves of feminism,feminist ryan gosling,ladies against feminism,marxist feminism,,,,,,,,,,,,,,,,,,,,,,,,,
619,IN,2021-03-01,what is feminism,what is feminism,second wave feminism,lesbian feminism,feminism in hindi,shailene woodley feminism,black feminism,second wave feminism,love joy feminism,second wave feminism,feminist definition,fema,marxist feminism,what is a feminist,marxist feminism,,,,,,,,,,,,,,,,,,,,,,,,,
620,IN,2021-04-01,what is feminism,what is feminism,second wave feminism,lesbian feminism,feminism in hindi,cats against feminism,black feminism,second wave feminism,love joy feminism,second wave feminism,feminist definition,first wave feminism,marxist feminism,what is a feminist,marxist feminism,,,,,,,,,,,,,,,,,,,,,,,,,
621,IN,2021-04-01,what is feminism,what is feminism,second wave feminism,shailene woodley feminism,feminism in hindi,cats against feminism,black feminism,second wave feminism,love joy feminism,second wave feminism,feminist definition,first wave feminism,marxist feminism,what is a feminist,marxist feminism,,,,,,,,,,,,,,,,,,,,,,,,,
622,IN,2021-04-01,what is feminism,what is feminism,second wave feminism,shailene woodley feminism,feminism meaning hindi,feminism in india,black feminism,second wave feminism,history of feminism,second wave feminism,feminism definition,first wave feminism,marxist feminism,what is a feminist,marxist feminism,,,,,,,,,,,,,,,,,,,,,,,,,
623,IN,2021-04-01,what is feminism,what is feminism,second wave feminism,lana del rey feminism,feminism in hindi,feminism in india,black feminism,second wave feminism,feminism history,second wave feminism,feminism definition,first wave feminism,marxist feminism,what is a feminist,marxist feminism,,,,,,,,,,,,,,,,,,,,,,,,,
624,IN,2021-04-01,what is feminism,what is feminism,second wave feminism,confused cats against feminism,feminism meaning in hindi,feminism in india,black feminism,second wave feminism,feminism history,second wave feminism,feminist definition,first wave feminism,post feminism,what is a feminist,waves of feminism,,,,,,,,,,,,,,,,,,,,,,,,,
625,IN,2021-05-01,what is feminism,what is feminism,second wave feminism,beyonce feminism,feminism meaning in hindi,feminism in india,black feminism,second wave feminism,feminism history,second wave feminism,feminism definition,first wave feminism,post feminism,what is a feminist,waves of feminism,,,,,,,,,,,,,,,,,,,,,,,,,
626,IN,2021-05-01,what is feminism,what is feminism,second wave feminism,emma watson,feminism meaning in hindi,feminism in india,black feminism,second wave feminism,feminism history,second wave feminism,feminism definition,first wave feminism,post feminism,what is a feminist,waves of feminism,,,,,,,,,,,,,,,,,,,,,,,,,
627,IN,2021-05-01,what is feminism,what is feminism,second wave feminism,emma watson feminism,feminism meaning in hindi,feminism in india,black feminism,second wave feminism,history of feminism,second wave feminism,anti feminism,first wave feminism,post feminism,what is a feminist,waves of feminism,,,,,,,,,,,,,,,,,,,,,,,,,
628,IN,2021-06-01,what is feminism,what is feminism,second wave feminism,emma watson,feminism meaning in hindi,feminism in india,black feminism,second wave feminism,liberal feminism,second wave feminism,anti feminism,first wave feminism,feminist definition,what is a feminist,waves of feminism,,,,,,,,,,,,,,,,,,,,,,,,,
629,IN,2021-06-01,what is feminism,liberal feminism,second wave feminism,emma watson feminism,feminism meaning in hindi,feminism in india,sex positive feminism,second wave feminism,liberal feminism,second wave feminism,anti feminism,first wave feminism,feminist definition,what is a feminist,waves of feminism,ladies against feminism,,,,,,,,,,,,,,,,,,,,,,,,
630,IN,2021-06-01,what is feminism,liberal feminism,second wave feminism,women against feminism,feminism meaning in hindi,feminism in india,sex positive feminism,second wave feminism,liberal feminism,second wave feminism,anti feminism,first wave feminism,feminist definition,liberal feminism,waves of feminism,islamic feminism,,,,,,,,,,,,,,,,,,,,,,,,
631,IN,2021-06-01,what is feminism,liberal feminism,liberal feminism,julie bishop feminism,feminism meaning in hindi,feminism in india,sex positive feminism,second wave feminism,liberal feminism,second wave feminism,anti feminism,first wave feminism,feminist definition,liberal feminism,waves of feminism,sex positive feminism,,,,,,,,,,,,,,,,,,,,,,,,
632,IN,2021-07-01,what is feminism,liberal feminism,liberal feminism,feminism in india,feminism meaning in hindi,feminism in india,sex positive feminism,sex positions to conceive a baby boy,liberal feminism,second wave feminism,sex positive feminism,first wave feminism,feminist definition,liberal feminism,waves of feminism,sex positive feminism,,,,,,,,,,,,,,,,,,,,,,,,
633,IN,2021-07-01,what is feminism,liberal feminism,liberal feminism,feminism in india,feminism meaning in hindi,feminism in india,sex positive feminism,love joy feminism,liberal feminism,liberal feminism,sex positive feminism,first wave feminism,feminism definition,liberal feminism,waves of feminism,sex positive feminism,,,,,,,,,,,,,,,,,,,,,,,,
